url,statut
https://www.google.com/maps/place/Piscine+Olympique+Dijon+M%C3%A9tropole/data=!4m7!3m6!1s0x47f29e474f3fd6a9:0x34d1794615314cb0!8m2!3d47.3157026!4d5.0846755!16s%2Fg%2F121v2cn3!19sChIJqdY_T0ee8kcRsEwxFUZ50TQ?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Lac+d%27Arc-sur-Tille/data=!4m7!3m6!1s0x47ed5fe944638fbf:0xfd3c5ada2873eab6!8m2!3d47.3467684!4d5.1710659!16s%2Fg%2F11c5_xczw1!19sChIJv49jROlf7UcRtupzKNpaPP0?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Piscine+des+Gr%C3%A9silles/data=!4m7!3m6!1s0x47f29e0241d0cfbd:0x4628646e5c3ede19!8m2!3d47.3364647!4d5.0633594!16s%2Fg%2F11cnd5trrx!19sChIJvc_QQQKe8kcRGd4-XG5kKEY?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Varneville-Bretteville/data=!4m7!3m6!1s0x47e0ea8d82100331:0x40c14484fb66820!8m2!3d49.651306!4d1.046203!16s%2Fm%2F03qlrg5!19sChIJMQMQgo3q4EcRIGi2T0gUDAQ?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Domaine+de+Moresville/data=!4m10!3m9!1s0x47e38728cbfd8da7:0x5e74e1869ca37824!5m2!4m1!1i2!8m2!3d48.160691!4d1.316232!16s%2Fg%2F1thxvj5h!19sChIJp439yyiH40cRJHijnIbhdF4?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Ferme+de+l%27ancien+ch%C3%A2teau/data=!4m7!3m6!1s0x47e9a26288ddd499:0xf975137c28c92a17!8m2!3d49.4181227!4d3.9855802!16s%2Fg%2F1tx46c6z!19sChIJmdTdiGKi6UcRFyrJKHwTdfk?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Aparthotel+Adagio+Paris+Bercy+Village/data=!4m10!3m9!1s0x47e6723f7b3a042d:0xb433938cad11ca83!5m2!4m1!1i2!8m2!3d48.832117!4d2.38695!16s%2Fg%2F1tfsb4gd!19sChIJLQQ6ez9y5kcRg8oRrYyTM7Q?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/H%C3%B4tel+ibis+Paris+Porte+de+Bercy/data=!4m10!3m9!1s0x47e672458c917869:0x3f1eef3157172178!5m2!4m1!1i2!8m2!3d48.825383!4d2.393992!16s%2Fg%2F11r8pmdjh!19sChIJaXiRjEVy5kcReCEXVzHvHj8?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Ch%C3%A2teau+de+Longpr%C3%A9/data=!4m7!3m6!1s0x12af1b985745d835:0xb9bdaaaad1e5387c!8m2!3d43.0680678!4d1.6296752!16s%2Fg%2F11f55pny8d!19sChIJNdhFV5gbrxIRfDjl0aqqvbk?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Piscine+Varilhes/data=!4m7!3m6!1s0x12af1bfb57f1e771:0xb566189107ffd27e!8m2!3d43.0473785!4d1.633024!16s%2Fg%2F11gm9rpg18!19sChIJcefxV_sbrxIRftL_B5EYZrU?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Chambres+d%27h%C3%B4tes+La+Coloniale/data=!4m10!3m9!1s0x47f8bb825ea26e7f:0x3ac7cab3aab13238!5m2!4m1!1i2!8m2!3d45.1818874!4d1.446507!16s%2Fg%2F119vxk6b9!19sChIJf26iXoK7-EcRODKxqrPKxzo?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Ch%C3%A2teau+de+Castel+Novel/data=!4m7!3m6!1s0x47f8bc77667535d7:0xeb5d5c4534b246c8!8m2!3d45.1873411!4d1.4569106!16s%2Fg%2F11c551c_yg!19sChIJ1zV1Zne8-EcRyEayNEVcXes?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Centre+de+Cure+M%C3%A9dicale+de+Pignelin/data=!4m7!3m6!1s0x47f0463a21ca8de9:0x55bf6b5f46f7b676!8m2!3d47.043209!4d3.1430156!16s%2Fg%2F124yqskxc!19sChIJ6Y3KITpG8EcRdrb3Rl9rv1U?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Centre+Aquatique+de+L%27%C3%8Elot+Corail/data=!4m7!3m6!1s0x47f045e48057fcab:0x6d8c781fde9d427!8m2!3d47.0111406!4d3.1411786!16s%2Fg%2F1tj2bbgb!19sChIJq_xXgORF8EcRJ9Tp_YHH2AY?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Piscine+varennes/data=!4m7!3m6!1s0x47f1255fbb8d43d1:0x6a3c62ea3df2f233!8m2!3d46.3119316!4d3.3991692!16s%2Fg%2F1tncs71r!19sChIJ0UONu18l8UcRM_LyPepiPGo?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Les+Bains+de+l%27Orient+Hammam/data=!4m7!3m6!1s0x47ef5d3437270efd:0x5c263d046c3ac02f!8m2!3d48.3841844!4d2.9468328!16s%2Fg%2F1pp2vmbwy!19sChIJ_Q4nNzRd70cRL8A6bAQ9Jlw?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Base+de+Loisirs+de+Varennes-sur-Seine+BAIGNADE+INTERDITE/data=!4m7!3m6!1s0x47ef5d7b2c4e0f3f:0xb43b6202ed71e47d!8m2!3d48.3669654!4d2.913163!16s%2Fg%2F11c3k6ccld!19sChIJPw9OLHtd70cRfeRx7QJiO7Q?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Nuxe+Spa+des+Demeures+de+Varennes/data=!4m7!3m6!1s0x47e5e3952a373b15:0x4736047ca84185a2!8m2!3d48.6786714!4d2.5615309!16s%2Fg%2F11yf_1926h!19sChIJFTs3KpXj5UcRooVBqHwENkc?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Decathlon+Varennes+Sur+Seine/data=!4m7!3m6!1s0x47ef5d691d7022d1:0x25d60cd6dd9aa440!8m2!3d48.3629523!4d2.9544895!16s%2Fg%2F1tf6fzk_!19sChIJ0SJwHWld70cRQKSa3dYM1iU?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Planet+Park+Varennes-sur-Seine/data=!4m7!3m6!1s0x47ef4387fca6bc1b:0xc2f17e3c6782dc55!8m2!3d48.364226!4d2.951765!16s%2Fg%2F11nhd_wqx6!19sChIJG7ym_IdD70cRVdyCZzx-8cI?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Parc+de+la+Sauvagerie/data=!4m7!3m6!1s0x47ef5da8f7921115:0xc088d58f9c2dbbc1!8m2!3d48.3731774!4d2.9298222!16s%2Fg%2F11g5rj48d_!19sChIJFRGS96hd70cRwbstnI_ViMA?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Aux+p%27tits+creux/data=!4m7!3m6!1s0x47f72749c0a26f63:0xe9d954cc274db0fe!8m2!3d45.9417228!4d3.1866977!16s%2Fg%2F1tff2cyt!19sChIJY2-iwEkn90cR_rBNJ8xU2ek?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Camping+Homair+-+Domaine+de+la+Br%C3%A8che/data=!4m10!3m9!1s0x4807f629c007d7fb:0xbdca83ab350845fd!5m2!4m1!1i2!8m2!3d47.2472808!4d-0.0014971!16s%2Fg%2F1tdkx1hl!19sChIJ-9cHwCn2B0gR_UUINauDyr0?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Port+de+Varennes/data=!4m7!3m6!1s0x47fd59f95296c4b5:0xfe3df97a88eddbc!8m2!3d47.2212525!4d0.0591876!16s%2Fg%2F11jv76t16l!19sChIJtcSWUvlZ_UcRvN2OqJff4w8?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Saumur+Forest+Aventures/data=!4m7!3m6!1s0x4807f102e5e5a777:0xbd6d27478caef6c6!8m2!3d47.2514899!4d-0.1138637!16s%2Fg%2F11bc7tc5bm!19sChIJd6fl5QLxB0gRxvaujEcnbb0?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Camping+Saumur/data=!4m7!3m6!1s0x4807f763b457b7f3:0x892f034ae504ed16!8m2!3d47.2473483!4d-0.000591!16s%2Fg%2F11p55rwjmc!19sChIJ87dXtGP3B0gRFu0E5UoDL4k?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/ibis+budget+Langres/data=!4m10!3m9!1s0x47ed23f4a690aff7:0xa4fda627fe3ce6cc!5m2!4m1!1i2!8m2!3d47.858506!4d5.331009!16s%2Fg%2F11fhvk1kjt!19sChIJ96-QpvQj7UcRzOY8_iem_aQ?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/Logis+H%C3%B4tel+de+l%27Europe/data=!4m10!3m9!1s0x47ed23f44a557587:0xb84e7812f05519bc!5m2!4m1!1i2!8m2!3d47.861113!4d5.333894!16s%2Fg%2F11fk91vbxh!19sChIJh3VVSvQj7UcRvBlV8BJ4Trg?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/R%C3%A9sidence+Thermotel/data=!4m10!3m9!1s0x479329e9792cd2cd:0x48ace3498154fab6!5m2!4m1!1i2!8m2!3d47.9518614!4d5.7476012!16s%2Fg%2F11xjlbl5_!19sChIJzdIseekpk0cRtvpUgUnjrEg?authuser=0&hl=fr&rclk=1,traité
https://www.google.com/maps/place/AU+RELAIS+THERMAL/data=!4m7!3m6!1s0x479329eeebf10f59:0xb1ac91467691789!8m2!3d47.9503245!4d5.7429731!16s%2Fg%2F1tg6p13t!19sChIJWQ_x6-4pk0cRiRdpZxTJGgs?authuser=0&hl=fr&rclk=1,traité
